uniqid,source_file,actual,predicted,correct,domain,confidence,reasoning
112050395,batch_output_chunk_9.jsonl,East,West,False,authority and autonomy;trust,medium,"Secular, supports homosexuality, tolerant of immigrants, moderate institutional trust, accepts political protest, egalitarian gender views"
112050059,batch_output_chunk_9.jsonl,East,East,True,religion;authority and autonomy,medium,"Religious, traditional on homosexuality and abortion, supports income equality, limited protest, moderate institutional trust"
112051273,batch_output_chunk_9.jsonl,East,East,True,religion;family,medium,"Weekly attendance, belief in God and afterlife, traditional child obedience, low political participation"
112051399,batch_output_chunk_9.jsonl,East,East,True,religion;authority and autonomy,high,"Religious, traditional on homosexuality, low political action, strong order preference, high institutional trust"
112050819,batch_output_chunk_9.jsonl,East,West,False,religion;authority and autonomy,medium,"nonreligious, low church attendance, tolerant of homosexuality, supports gender equality, favors democratic procedures"
112051530,batch_output_chunk_9.jsonl,East,West,False,religion;authority and autonomy,medium,"Non-practicing but strongly believing, tolerant to immigrants, rejects male superiority, moderate institutional trust"
112051229,batch_output_chunk_9.jsonl,East,East,True,religion;authority and autonomy,medium,"Nonreligious identity, low attendance, traditional on homosexuality and abortion, moderate democracy support, limited protest engagement"
112051066,batch_output_chunk_9.jsonl,East,East,True,religion;authority and autonomy,medium,"Atheist, never attends services, strict moral codes, low political action, order over participation"
112051346,batch_output_chunk_9.jsonl,East,East,True,religion;family,high,"Religious, traditional family focus, low political action, order priority, low institutional trust, older"
112050486,batch_output_chunk_9.jsonl,East,West,False,religion;authority and autonomy,medium,"religious, opposes homosexuality, supports abortion and euthanasia, distrusts politics, supports democracy, low protest participation"
112050875,batch_output_chunk_9.jsonl,East,East,True,religion;authority and autonomy,high,"religious believer, low church confidence, strong authority support, low institutional trust, low tolerance"
112050681,batch_output_chunk_9.jsonl,East,West,False,religion;authority and autonomy,medium,"not religious, low church confidence, supports abortion and divorce, democratic, tolerant of immigrants, anti-authoritarian"
112051080,batch_output_chunk_9.jsonl,East,East,True,religion;authority and autonomy,medium,"Religious, traditional on family, low political participation, supports strong leader, permissive on personal morality"
112051191,batch_output_chunk_9.jsonl,East,West,False,religion;authority and autonomy,medium,"secular, tolerant of homosexuality, supports free elections, opposes religious law, moderate trust, democratic values"
112050865,batch_output_chunk_9.jsonl,East,West,False,religion;authority and autonomy,medium,"Secular, tolerant of homosexuality, supports free elections, low political action, skeptical of strong leaders"
112050744,batch_output_chunk_9.jsonl,East,East,True,religion;authority and autonomy,medium,"religious believer, low God importance, traditional on homosexuality, supports duty to parents, order-focused, distrusts immigration"
112050234,batch_output_chunk_9.jsonl,East,East,True,religion;family,high,"weekly religious, God central, traditional gender roles, low protest, order priority, low tolerance"
112050514,batch_output_chunk_9.jsonl,East,West,False,religion;authority and autonomy,medium,"Religious, tolerant to homosexuality, supports free elections, opposes strong leaders, moderate traditional family views"
112050197,batch_output_chunk_9.jsonl,East,West,False,religion;authority and autonomy,medium,"moderate religious practice, secular beliefs, supports gender equality, accepts homosexuality, prioritizes freedom, distrusts corruption"
112050842,batch_output_chunk_9.jsonl,East,East,True,religion;authority and autonomy,medium,"Religious, traditional gender views, low protest participation, low trust strangers, moderate democracy support"
112051301,batch_output_chunk_9.jsonl,East,East,True,religion;authority and autonomy,medium,"Religious beliefs strong, homosexuality rejected, low protest potential, order prioritized, democracy valued, moderate trust"
112050082,batch_output_chunk_9.jsonl,East,West,False,authority and autonomy;political legitimacy,medium,"secular, supports gender equality, tolerant of homosexuality, supports democracy, accepts immigration, distrusts churches"
112051449,batch_output_chunk_9.jsonl,East,East,True,religion;authority and autonomy,medium,"secular, low religious practice, strong order and equality focus, low protest engagement, restrictive morality"
112051316,batch_output_chunk_9.jsonl,East,East,True,religion;authority and autonomy,medium,"Religious, traditional gender views, low homosexuality tolerance, supports strong leader, high institutional trust"
112051193,batch_output_chunk_9.jsonl,East,West,False,religion;authority and autonomy,medium,"Atheist, low church confidence, supports democracy, rejects religious law, tolerant of homosexuality, supports protests"
112050112,batch_output_chunk_9.jsonl,East,East,True,religion;authority and autonomy,medium,"low belief in God, accepts heaven and hell, supports strong leader, moderate gender traditionalism"
112051318,batch_output_chunk_9.jsonl,East,East,True,religion;family,medium,"High church confidence, God central, traditional child obedience, low homosexuality acceptance, negative immigration attitude"
112051392,batch_output_chunk_9.jsonl,East,West,False,religion;authority and autonomy,medium,"Secular, tolerant of homosexuality, supports democracy, accepts political violence, moderate institutional trust, older cohort"
112051308,batch_output_chunk_9.jsonl,East,East,True,religion;authority and autonomy,medium,"Nonreligious, low church confidence, strong order preference, low protest engagement, moderate gender traditionalism"
112051441,batch_output_chunk_9.jsonl,East,East,True,religion;authority and autonomy,high,"Religious, traditional on homosexuality, supports strong leaders, low protest engagement, high child obedience, Eastern pattern"
112051376,batch_output_chunk_9.jsonl,East,West,False,religion;authority and autonomy,medium,"Secular identity, liberal on homosexuality and abortion, supports democracy, trusts institutions, moderate immigration openness"
112051189,batch_output_chunk_9.jsonl,East,West,False,religion;authority and autonomy,medium,"Low religious practice, tolerant of homosexuality, supports gender equality, low protest participation, moderate institutional trust"
112051088,batch_output_chunk_9.jsonl,East,East,True,religion;authority and autonomy,medium,"Religious, traditional on sexuality, low institutional trust, strong order preference, skeptical on immigration, authoritarian tendencies"
112050311,batch_output_chunk_9.jsonl,East,East,True,religion;authority and autonomy,medium,"Strong belief in God, traditional child duties, low institutional trust, price stability priority, skeptical elections"
