uniqid,chunk,actual,predicted,correct,domain,confidence,reasoning
642720982,32,East,East,True,authority and autonomy;political legitimacy,high,"strong order preference, low protest willingness, traditional gender views, low immigration support, high redistribution support"
642050913,32,East,East,True,authority and autonomy;political legitimacy,medium,"strong order, strong leader support, low protest willingness, low immigration support, traditional child qualities"
642050472,32,East,East,True,political legitimacy;authority and autonomy,medium,"high democracy importance, low system satisfaction, low institutional trust, restrictive morals, skeptical immigration, supports protests"
642720632,32,East,East,True,family;authority and autonomy,medium,"Religion central, traditional childbearing duty, low tolerance homosexuality, strong order preference, low civil rights importance"
642720128,32,East,East,True,family;authority and autonomy,medium,"Strong family focus, low tolerance, low protest readiness, high obedience expectations, high equality support"
642720930,32,East,East,True,family;authority and autonomy,medium,"Strong duty to care for parents, traditional abortion views, low homosexuality acceptance, high democracy support"
642720791,32,East,East,True,family;authority and autonomy,medium,"Traditional family focus, religious child quality, low tolerance, strong leader support, low institutional trust"
642720904,32,East,East,True,family;authority and autonomy,medium,"Traditional child qualities, low tolerance homosexuality, strong order preference, low immigration rating, young female"
642720893,32,East,East,True,family;authority and autonomy,medium,"Traditional family focus, low tolerance, strong leader support, low political satisfaction, moderate institutional trust"
642720515,32,East,East,True,family;authority and autonomy,medium,"Strong family focus, traditional child qualities, low tolerance homosexuality, supports strong leader, low political participation"
642720266,32,East,East,True,authority and autonomy;political legitimacy,medium,"Strong order preference, low political trust, low immigration support, traditional family focus, young"
642050512,32,East,East,True,family;authority and autonomy,medium,"Strong family focus, religious child quality, low protest willingness, low immigration support, hierarchical democracy views"
642050510,32,East,East,True,authority and autonomy;political legitimacy,medium,"high obedience and order orientation, low protest willingness, high church trust, older cohort"
642721160,32,East,East,True,authority and autonomy;political legitimacy,medium,"Low institutional trust, strong order and equality preferences, traditional morality, skeptical about immigration"
642720230,32,East,East,True,family;authority and autonomy,medium,"Strong duty to have children, traditional gender views, low political trust, high family centrality"
642721146,32,East,East,True,family;authority and autonomy,medium,"High family importance, traditional child qualities, low political participation, order priority, low neighbour tolerance"
642050600,32,East,East,True,family;authority and autonomy,medium,"Traditional family focus, conservative on sexuality, supports strong leaders, low trust in strangers"
642720337,32,East,East,True,family;authority and autonomy,medium,"Strong family focus, traditional child qualities, low tolerance homosexuality, low immigration rating, limited protest engagement"
642051478,32,East,East,True,authority and autonomy;political legitimacy,medium,"low tolerance minorities, strong family duty, high democracy importance, low system satisfaction, low protest propensity"
642050830,32,East,East,True,authority and autonomy;political legitimacy,medium,"high order priority, low political satisfaction, low institutional trust, restrictive immigration, moderate social liberalism"
